gender,acNo,age,symbol,incumbent,criminal,slNo,minister,alliance,party,profession,image,assets,name,id,education
Male,128,41,Elephant,False,0,2,,others,BSP,,,"₹30,803",Murugaraj. P,92260,10th Grade (SSLC)
Male,128,56,Farmer Carrying Plough,False,0,3,,ntk,NTK,,,₹35.41 L,Ragupathi. P,92261,Master's Degree
Male,128,59,Lotus,False,0,4,,nda,BJP,,,₹99.97 L,Vidiyal S.Sekar,92262,Master's Degree
Male,128,46,Whistle,False,0,5,,tvk,TVK,,,₹1.59 Cr,Mohan. S,92263,Diploma / ITI
Male,128,60,Pen nib with seven rays,False,0,6,,independent,IND,,,₹1.32 Cr,Alagiyannan. A,92264,8th Grade
Male,128,59,Gas cylinder,False,0,7,,independent,IND,,,"₹66,000",Arumugam. M,92265,6th Grade
Male,128,40,Cauliflower,False,0,8,,independent,IND,,,₹3.78 L,Ananthraj. T,92266,12th Grade (HSC / +2)
Male,128,55,Sitar,False,0,9,,independent,IND,,,"₹11,826",Kumarrathinam. M,92267,Master's Degree
Male,128,61,Cake,False,0,10,,independent,IND,,,₹32.05 L,Chellamuthu. K,92268,Bachelor's Degree
Male,128,32,Trumpet,False,0,11,,independent,IND,,,₹3.70 L,Nagul Prakash. A,92269,Bachelor's Degree
Male,128,35,Diamond,False,0,12,,independent,IND,,,₹23.45 L,Prabaharan. M,92270,Bachelor's Degree
Male,128,26,Coconut farm,False,0,13,,independent,IND,,,₹1.42 L,Manikannan. A,92271,Bachelor's Degree
Male,128,29,Computer,False,0,14,,independent,IND,,,₹4.50 L,Raghunath. K,92272,Bachelor's Degree
Male,129,30,Elephant,False,0,1,,others,BSP,,,"₹41,000",S.Karthigaiselvan,92273,Bachelor's Degree
Male,129,44,Farmer Carrying Plough,False,0,2,,ntk,NTK,,,"₹57,764",Dr. A.Simon Justin,92274,Doctorate (Ph.D / MD)
Male,129,73,Rising sun,False,0,3,,spa,DMK,,,₹2.81 Cr,I.Periasamy,92275,Bachelor's Degree
Male,129,72,Two leaves,False,0,4,,nda,AIADMK,,,₹1.99 Cr,A.Viswanathan,92276,Bachelor's Degree
Female,129,50,Whistle,False,0,5,,tvk,TVK,,,₹83.52 L,N.Kalaiselvi,92277,Not Specified
Male,129,42,Pen nib with seven rays,False,0,6,,others,NMK,,,₹14.25 L,D.Sankar,91973,10th Grade (SSLC)
Male,129,56,Pressure cooker,False,0,7,,ajpk,AJPK,,,₹4.44 Cr,M.K.Nagendran,92279,7th Grade
Male,129,35,Camera,False,0,8,,others,TAVK,,,₹11.97 L,S.Bala Murugan,92280,8th Grade
Male,129,41,Gas cylinder,False,0,9,,others,PT,,,₹9.85 L,K.Jayaprakash,92281,10th Grade (SSLC)
Male,129,48,Coconut farm,False,0,10,,independent,IND,,,₹40.20 L,K.Kathiresan,92282,Master's Degree
Male,129,46,Air conditioner,False,0,11,,independent,IND,,,"₹37,760",D.Nagaraj,92283,Not Specified
Male,129,47,Bat,False,0,12,,independent,IND,,,"₹3,000",M.Periyasamy,92284,10th Grade (SSLC)
Male,129,44,Truck,False,0,13,,independent,IND,,,"₹10,000",P.Manivel,92285,Master's Degree
Male,129,62,Cot,False,0,14,,independent,IND,,,"₹29,810",K.Visvanathan,92286,Not Specified
Male,129,47,Electric pole,False,0,15,,independent,IND,,,"₹34,750",K.Velmurugan,92287,Not Specified
Male,130,74,Farmer Carrying Plough,False,0,1,,ntk,NTK,,,₹52.16 L,D.Kailai Rajan,92288,Not Specified
Female,130,64,Two leaves,True,0,2,,nda,AIADMK,,,₹3.22 Cr,S.Thenmozhi,92289,12th Grade (HSC / +2)
Female,130,42,Rising sun,False,0,3,,spa,DMK,,,₹1.78 Cr,S.Nagajothi,92290,Bachelor's Degree
Female,130,34,Elephant,False,0,4,,others,BSP,,,₹24.21 L,Rajalakshmi.M,92291,Not Specified
Male,130,38,Whistle,False,0,5,,tvk,TVK,,,₹3.67 L,R.Ayyanar,92292,Master's Degree
Male,130,74,Coconut farm,False,0,6,,ajpk,AIPTMMK,,,₹91.00 L,G.Anbalagan,92293,Doctorate (Ph.D / MD)
Male,130,46,Gas cylinder,False,0,7,,others,PT,,,₹3.32 L,P.Sankar,92294,Master's Degree
Male,130,45,Ganna kisan,False,0,8,,others,RPI(A),,,₹7.00 L,P.Selvam,92295,Bachelor's Degree
Male,130,44,Sitar,False,0,9,,independent,IND,,,"₹50,000",A.Alappan,92296,Master's Degree
Male,130,45,Electric pole,False,0,10,,independent,IND,,,₹2.46 L,S.Karuppaiah,92297,Bachelor's Degree
Male,130,71,Iron,False,0,11,,independent,IND,,,₹13.10 L,Chellam,92298,Not Specified
Male,130,73,Television,False,0,12,,independent,IND,,,₹9.94 L,N.Perumal,92299,10th Grade (SSLC)
Male,130,46,Peas,False,0,13,,independent,IND,,,"₹32,744",P.Manikandan,92300,Not Specified
Male,130,61,Ring,False,0,14,,independent,IND,,,₹51.69 L,M.Manoharan,92301,Not Specified
Male,130,26,Pen nib with seven rays,False,0,15,,independent,IND,,,"₹55,000",M.Vijayapandian,92302,10th Grade (SSLC)
Female,131,36,Farmer Carrying Plough,False,0,1,,ntk,NTK,,,₹3.08 L,Alagammal A,92303,Bachelor's Degree
Male,131,46,Rising sun,False,0,2,,spa,DMK,,,₹nan,Selvakumar K,92304,Bachelor's Degree
Male,131,76,Two leaves,True,0,3,,nda,AIADMK,,,₹nan,Natham R Viswanathan,92305,Bachelor's Degree
Male,131,43,Camera,False,0,4,,others,TAVK,,,"₹30,000",Alex S,92306,6th Grade
Male,131,47,Whistle,False,0,5,,tvk,TVK,,,₹1.45 Cr,Ramesh L N,92307,Master's Degree
Male,131,27,Gas cylinder,False,0,6,,ajpk,AJPK,,,₹1.31 L,Rajasekaran P,92308,Diploma / ITI
Male,131,31,Box,False,0,7,,others,PT,,,₹4.35 L,Vijayakumar S,92309,Bachelor's Degree
Male,131,49,Diamond,False,0,8,,independent,IND,,,"₹40,000",Gopal R,92310,10th Grade (SSLC)
Male,131,30,Bat,False,0,9,,independent,IND,,,"₹48,883",Satham Usain M,92311,12th Grade (HSC / +2)
Male,131,45,Balloon,False,0,10,,independent,IND,,,₹4.40 L,Sundar C,92312,12th Grade (HSC / +2)
Male,131,54,Dish antenna,False,0,11,,independent,IND,,,₹3.85 L,Dhandabani K,92313,10th Grade (SSLC)
Male,131,43,Flute,False,0,12,,independent,IND,,,₹1.00 L,Tamilselvan C,92314,Bachelor's Degree
Male,131,49,Road roller,False,0,13,,independent,IND,,,"₹2,057",Manikandan V,92315,10th Grade (SSLC)
Male,131,57,Cot,False,0,14,,independent,IND,,,"₹84,288",Maria Arockiam S,92316,6th Grade
Male,131,44,Black board,False,0,15,,independent,IND,,,₹8.85 L,Murugan K,92317,10th Grade (SSLC)
Male,131,48,Television,False,0,16,,independent,IND,,,₹2.80 L,Murugesan C,92318,Bachelor's Degree
Male,131,45,Laptop,False,0,17,,independent,IND,,,₹32.71 L,Rama Janarthanan S,92319,Master's Degree
Male,131,46,Water tank,False,0,18,,independent,IND,,,₹7.78 L,Vadivel K,92320,10th Grade (SSLC)
Male,131,31,Bucket,False,0,19,,independent,IND,,,₹4.35 L,Vijayakumar S,92321,Bachelor's Degree
Male,131,54,Computer,False,0,20,,independent,IND,,,₹14.46 L,Venkatesan G,92322,Not Specified
Male,131,34,Cauliflower,False,0,21,,independent,IND,,,"₹34,000",Venkatesh P,92323,10th Grade (SSLC)
Male,132,78,Two leaves,True,0,1,,nda,AIADMK,,,₹46.07 L,Sreenivasan. C,92324,Master's Degree
Male,132,47,Rising sun,False,0,2,,spa,DMK,,,₹6.05 Cr,Senthilkumar. I.P,92325,Master's Degree
Female,132,35,Farmer Carrying Plough,False,0,3,,ntk,NTK,,,₹4.58 L,Mutharasi. S,92326,Master's Degree
Male,132,58,Ring,False,0,4,,others,RSD (R),,,₹2.80 L,Gopi Krishnan Pillai. S,92327,5th Grade
Male,132,38,Camera,False,0,5,,others,TAVK,,,₹16.57 L,Sheik Bareeth.B,92328,9th Grade
Male,132,49,Whistle,False,0,6,,tvk,TVK,,,₹1.16 Cr,Nazeer Raja. G,92329,10th Grade (SSLC)
Male,132,34,Gas cylinder,False,0,7,,others,PT,,,₹36.95 L,Pradeep. M,92330,10th Grade (SSLC)
Male,132,69,Coconut farm,False,0,8,,ajpk,AIPTMMK,,,₹2.21 Cr,Ramuthevar. P,92331,5th Grade
Male,132,42,Diamond,False,0,9,,independent,IND,,,"₹30,000",Anis Babu. M,92332,9th Grade
Male,132,42,Balloon,False,0,10,,independent,IND,,,₹8.75 L,Arockia Dass. J,92333,Master's Degree
Male,132,36,Computer,False,0,11,,independent,IND,,,"₹21,801",Umar Ali. R,92334,7th Grade
Male,132,27,Batsman,False,0,12,,independent,IND,,,"₹5,080",Ganesh Perumal. D,92335,Bachelor's Degree
Male,132,52,Laptop,False,0,13,,independent,IND,,,₹56.77 L,Karmegam. R,92336,Diploma / ITI
Female,132,33,Truck,False,0,14,,independent,IND,,,₹49.56 L,Saranya. M,92337,Master's Degree
Male,132,35,Battery Torch,False,0,15,,independent,IND,,,₹nan,Seenivasan. P,92338,6th Grade
Male,132,29,Socks,False,0,16,,independent,IND,,,"₹29,960",Selvadhayanithi. M,92339,12th Grade (HSC / +2)
Male,132,41,Road roller,False,0,17,,independent,IND,,,₹9.26 L,Nagaraj. N,92340,Master's Degree
Male,132,60,Pencil box,False,0,18,,independent,IND,,,₹41.52 L,Babu. S,92341,Bachelor's Degree
Male,132,40,Belt,False,0,19,,independent,IND,,,₹9.64 L,Muniyappan. M,92342,8th Grade
Male,132,61,Bat,False,0,20,,independent,IND,,,₹9.61 L,Rajendran. G,92343,Master's Degree
Male,133,27,Farmer Carrying Plough,False,0,1,,ntk,NTK,,,₹nan,Khaja Hussain Ahamed. A,92344,Master's Degree
Male,133,56,Rising sun,False,0,2,,spa,DMK,,,₹8.27 Cr,Saminathan. T,92345,Bachelor's Degree
Male,133,45,Two leaves,False,0,3,,nda,AIADMK,,,₹73.41 L,Paramasivam. V.P.B,92346,Doctorate (Ph.D / MD)
Female,133,49,Whistle,False,0,4,,tvk,TVK,,,₹64.73 L,Dr.Nakajothi. N,92347,Master's Degree
Male,133,30,Walking stick,False,0,5,,others,SMNK,,,"₹25,000",Boomiraj. K,92348,Bachelor's Degree
Male,133,33,Camera,False,0,6,,others,TAVK,,,₹6.02 L,Ramesh. T,92349,9th Grade
Male,133,44,Flag with three stars,False,0,7,,others,CPI(ML),,,₹1.27 L,Ravi. R,92350,10th Grade (SSLC)
Male,133,32,Bat,False,0,8,,independent,IND,,,"₹99,279",Suresh. B,92351,Bachelor's Degree
Male,133,55,Computer,False,0,9,,independent,IND,,,"₹25,000",Selvaraj. V,92352,10th Grade (SSLC)
Male,133,27,Gift pack,False,0,10,,independent,IND,,,₹5.82 L,Dhivakar. A,92353,Bachelor's Degree
Male,133,40,Box,False,0,11,,independent,IND,,,₹10.50 L,Natchimuthu. R,92354,10th Grade (SSLC)
Male,133,25,Pressure cooker,False,0,12,,independent,IND,,,₹7.18 L,Manikandaprabhu. N C,92355,Master's Degree
Male,133,51,Jackfruit,False,0,13,,independent,IND,,,₹nan,Maneeshankar. M.G,92356,Not Specified
Male,133,31,Table,False,0,14,,independent,IND,,,₹5.52 L,Marimuthu. S,92357,Diploma / ITI
Male,133,53,Diamond,False,0,15,,independent,IND,,,₹13.92 L,Murugan. V,92358,Doctorate (Ph.D / MD)
Male,134,55,Rising sun,True,0,1,,spa,DMK,,,₹87.93 L,Elango R,92359,Bachelor's Degree
Female,134,32,Elephant,False,0,2,,others,BSP,,,₹5.28 L,Suganya S,92360,Master's Degree
Male,134,41,Two leaves,False,0,3,,nda,AIADMK,,,₹63.13 L,Selvakumar K,92361,Bachelor's Degree
Male,134,28,Farmer Carrying Plough,False,0,4,,ntk,NTK,,,₹21.15 L,Naren S,92362,Not Specified
Female,134,55,Coconut farm,False,0,5,,ajpk,AIPTMMK,,,₹4.85 L,Asiya Begum,92363,Not Specified
Male,134,57,Whistle,False,0,6,,tvk,TVK,,,₹1.46 Cr,Karthikeyan P,92364,9th Grade
Male,134,43,Gas cylinder,False,0,7,,others,VKK,,,₹57.49 L,Sakthivel R,92365,10th Grade (SSLC)
Male,134,56,Camera,False,0,8,,others,TAVK,,,₹15.11 L,Ravi Ag,92366,12th Grade (HSC / +2)
Male,134,37,Road roller,False,0,9,,independent,IND,,,₹1.28 L,Arasumani G,92367,Bachelor's Degree
Male,134,67,Bench,False,0,10,,independent,IND,,,₹nan,Arivalagan M,92368,Not Specified
Male,134,29,Flute,False,0,11,,independent,IND,,,₹2.86 L,Kathiresan M,92369,Bachelor's Degree
Male,134,29,Scissors,False,0,12,,independent,IND,,,₹5.65 L,Kaviyarasu T,92370,Bachelor's Degree
Male,134,36,Cauliflower,False,0,13,,independent,IND,,,₹5.99 L,Kirubananth S,92371,Bachelor's Degree
Male,134,39,Head phone,False,0,14,,independent,IND,,,₹10.60 L,Silambarasan P,92372,Master's Degree
Male,134,37,Pen drive,False,0,15,,independent,IND,,,₹16.55 L,Sivalingam T,92373,Bachelor's Degree
Female,134,43,Calculator,False,0,16,,independent,IND,,,₹8.64 L,Sowmiya R,92374,Bachelor's Degree
Male,134,26,Football player,False,0,17,,independent,IND,,,"₹68,222",Tamilarasan M,92375,Bachelor's Degree
Male,134,54,Diamond,False,0,18,,independent,IND,,,₹5.34 L,Natarajan P,92376,10th Grade (SSLC)
Male,134,30,Black board,False,0,19,,independent,IND,,,"₹38,000",Narendrakumar G,92377,Bachelor's Degree
Male,134,54,Hand cart,False,0,20,,independent,IND,,,"₹5,566",Natchimuthu V,92378,Not Specified
Male,134,27,Truck,False,0,21,,independent,IND,,,₹8.67 L,Praveen S,92379,Master's Degree
Male,134,33,Sitar,False,0,22,,independent,IND,,,₹9.78 L,Boopathy S,92380,Bachelor's Degree
Male,134,35,CCTV Camera,False,0,23,,independent,IND,,,"₹92,791",Manikandan T,92381,Bachelor's Degree
Male,134,33,Telephone,False,0,24,,independent,IND,,,₹1.98 L,Mathiyalagan P,92382,Bachelor's Degree
Male,134,34,Baby walker,False,0,25,,independent,IND,,,₹1.21 L,Murugesan R,92383,12th Grade (HSC / +2)
Male,134,28,Batsman,False,0,26,,independent,IND,,,₹3.06 L,Mohankumar K,92384,12th Grade (HSC / +2)
Male,134,39,Electric pole,False,0,27,,independent,IND,,,₹6.02 L,Ragupathi S,92385,Master's Degree
Male,134,31,Grapes,False,0,28,,independent,IND,,,₹3.22 L,Ramalingam V,92386,10th Grade (SSLC)
Male,134,48,Water melon,False,0,29,,independent,IND,,,₹1.03 L,Rajasekaran N,92387,Bachelor's Degree
Male,134,48,Gas Stove,False,0,30,,independent,IND,,,₹7.21 L,Rajendaran N,92388,10th Grade (SSLC)
Male,135,60,Farmer Carrying Plough,False,0,1,,ntk,NTK,,,₹nan,Karuppaiya. R,92389,Not Specified
Male,135,64,Rising sun,False,0,2,,spa,DMK,,,₹6.74 Cr,Aasee.M.Thiagarajan,92390,Bachelor's Degree
Male,135,62,Two leaves,False,0,3,,nda,AIADMK,,,₹5.64 Cr,M.R.Vijayabhaskar,92391,Not Specified
Male,135,61,Elephant,False,0,4,,others,BSP,,,₹67.83 L,Jayagopal. P,92392,Diploma / ITI
Male,135,34,Walking stick,False,0,5,,others,SMNK,,,"₹52,500",Kalimuthu. V,92393,7th Grade
Male,135,62,Camera,False,0,6,,others,TAVK,,,₹9.36 L,Gunasekaran. K,92394,9th Grade
Male,135,50,Whistle,False,0,7,,tvk,TVK,,,₹1.14 Cr,Mathiyalagan V.P,92395,8th Grade
Male,135,50,Lady finger,False,0,8,,others,GPI,,,₹1.67 L,Ramachandran. A,92396,Not Specified
Male,135,29,Harmonium,False,0,9,,independent,IND,,,₹1.48 L,Asarudheen. A,92397,Master's Degree
Male,135,37,Diesel pump,False,0,10,,independent,IND,,,₹5.50 L,Arulmaniyarasu. P,92398,Bachelor's Degree
Male,135,32,Jackfruit,False,0,11,,independent,IND,,,₹12.64 L,Anbarasan. N,92399,Bachelor's Degree
Male,135,37,Diamond,False,0,12,,independent,IND,,,₹3.45 L,Anbazhagan. T,92400,Bachelor's Degree
Female,135,34,Pen drive,False,0,13,,independent,IND,,,₹2.54 L,Elamathi. S,92401,Bachelor's Degree
Male,135,32,Table,False,0,14,,independent,IND,,,₹2.98 L,Kathiravan. P,92402,Bachelor's Degree
Male,135,45,Bench,False,0,15,,independent,IND,,,₹57.23 L,Kathirvel. K,92403,Bachelor's Degree
Male,135,46,Door bell,False,0,16,,independent,IND,,,₹3.95 L,Kandasamy. P,92404,Master's Degree
Male,135,36,Tennis racket & ball,False,0,17,,independent,IND,,,"₹88,500",Karunamoorthy. S,92405,Bachelor's Degree
Male,135,35,Water melon,False,0,18,,independent,IND,,,₹1.42 L,Kalairaj. K,92406,Bachelor's Degree
Male,135,41,Tiller,False,0,19,,independent,IND,,,₹12.38 L,Kanagaraj. S,92407,Bachelor's Degree
Male,135,36,Pen stand,False,0,20,,independent,IND,,,₹25.71 L,Kanagaraj. P,92408,Bachelor's Degree
Male,135,33,Letter box,False,0,21,,independent,IND,,,₹19.64 L,Karthikperumal. R,92409,Bachelor's Degree
Male,135,40,Hand cart,False,0,22,,independent,IND,,,₹29.45 L,Kalimuthu. R,92410,Bachelor's Degree
Male,135,34,Computer,False,0,23,,independent,IND,,,₹11.47 L,Krishnakumar. K,92411,Bachelor's Degree
Male,135,40,Pestle and mortar,False,0,24,,independent,IND,,,₹3.82 L,Gopala Krishnan. A,92412,Bachelor's Degree
Male,135,35,Gramophone,False,0,25,,independent,IND,,,₹21.32 L,Sathish Kumar. S,92413,Bachelor's Degree
Male,135,37,Ring,False,0,26,,independent,IND,,,₹33.17 L,Sathish. P,92414,Bachelor's Degree
Male,135,49,CCTV Camera,False,0,27,,independent,IND,,,₹2.22 L,Sampath. S,92415,Bachelor's Degree
Male,135,53,Gas Stove,False,0,28,,independent,IND,,,₹7.16 L,Saravanan. R,92416,Bachelor's Degree
Male,135,46,Matchbox,False,0,29,,independent,IND,,,₹1.15 L,Sivakumar. A,92417,Bachelor's Degree
Male,135,59,Laptop,False,0,30,,independent,IND,,,"₹11,876",Sivakumar. N,92418,Bachelor's Degree
Male,135,45,Chess board,False,0,31,,independent,IND,,,₹3.95 L,Sivakumar. V,92419,Bachelor's Degree
Female,135,33,T.V.Remote,False,0,32,,independent,IND,,,₹15.93 L,Seetha Lakshmi. D,92420,Master's Degree
Male,135,30,Rubber stamp,False,0,33,,independent,IND,,,₹1.75 L,Subash Malayalam. T,92421,Bachelor's Degree
Male,135,31,Funnel,False,0,34,,independent,IND,,,₹54.05 L,Suriyakumar. J,92422,Master's Degree
Male,135,31,Grapes,False,0,35,,independent,IND,,,₹2.79 L,Senbagakumar. L,92423,Bachelor's Degree
Male,135,47,Bat,False,0,36,,independent,IND,,,₹22.34 L,Senthilkumar. G,92424,Not Specified
Male,135,35,Chakki,False,0,37,,independent,IND,,,₹11.78 L,Senthilkumar. M,92425,Bachelor's Degree
Male,135,63,Stool,False,0,38,,independent,IND,,,₹2.19 L,Soundara Rajan. R,92426,12th Grade (HSC / +2)
Male,135,27,Black board,False,0,39,,independent,IND,,,₹2.62 L,Soundaryan. K,92427,Bachelor's Degree
Female,135,47,Gas cylinder,False,0,40,,independent,IND,,,₹26.68 L,Daniya. P,92428,Bachelor's Degree
Male,135,60,Chimney,False,0,41,,independent,IND,,,₹26.12 L,Thangavelraj. S,92429,Bachelor's Degree
Male,135,40,Immersion rod,False,0,42,,independent,IND,,,₹9.27 L,Thamilalagan. A,92430,Bachelor's Degree
Male,135,69,Lighter,False,0,43,,independent,IND,,,₹6.04 L,Thiyagarajan. M,92431,10th Grade (SSLC)
Male,135,30,Nail cutter,False,0,44,,independent,IND,,,₹9.69 L,Thirugnanam. M,92432,Bachelor's Degree
Male,135,36,Bangles,False,0,45,,independent,IND,,,₹3.60 L,Dinesh. B,92433,Not Specified
Male,135,26,Coat,False,0,46,,independent,IND,,,₹8.26 L,Dinesh Kumar. K,92434,Bachelor's Degree
Male,135,42,Chain,False,0,47,,independent,IND,,,₹2.95 L,Duraisamy. J,92435,Bachelor's Degree
Male,135,43,Tooth paste,False,0,48,,independent,IND,,,₹11.41 L,Devastin Augustin. G,92436,Bachelor's Degree
Male,135,26,Brief case,False,0,49,,independent,IND,,,₹6.27 L,Nandhakumar. A,92437,Bachelor's Degree
Female,135,34,Coconut farm,False,0,50,,independent,IND,,,₹5.52 L,Parameswari,92438,Bachelor's Degree
Male,135,50,Ship,False,0,51,,independent,IND,,,₹26.35 L,Palamuthir Selvan. O,92439,Bachelor's Degree
Male,135,47,Refrigerator,False,0,52,,independent,IND,,,"₹40,800",Palanirajan. K,92440,Bachelor's Degree
Male,135,45,Pressure cooker,False,0,53,,independent,IND,,,₹5.97 L,Palanivel. P,92441,Bachelor's Degree
Male,135,40,Pen nib with seven rays,False,0,54,,independent,IND,,,₹17.51 L,Babu. G,92442,Bachelor's Degree
Male,135,41,Balloon,False,0,55,,independent,IND,,,₹42.20 L,Bharathi. P,92443,Master's Degree
Male,135,55,Batsman,False,0,56,,independent,IND,,,₹3.61 L,Baskar. P,92444,Master's Degree
Male,135,46,Noodles bowl,False,0,57,,independent,IND,,,₹17.67 L,Prakash. N,92445,Bachelor's Degree
Male,135,34,Television,False,0,58,,independent,IND,,,₹8.02 L,Prasanth. S,92446,Bachelor's Degree
Male,135,28,Peas,False,0,59,,independent,IND,,,₹9.65 Cr,Praveenkumar. J,92447,Bachelor's Degree
Male,135,43,Capsicum,False,0,60,,independent,IND,,,₹23.39 L,Manikandan,92448,Bachelor's Degree
Male,135,29,Ludo,False,0,61,,independent,IND,,,₹2.64 L,Mathanraj. P,92449,Bachelor's Degree
Male,135,49,Sitar,False,0,62,,independent,IND,,,₹1.96 L,Mailvaganan. B,92450,Bachelor's Degree
Male,135,32,Football player,False,0,63,,independent,IND,,,₹11.30 L,Manoj. P,92451,10th Grade (SSLC)
Female,135,35,Box,False,0,64,,independent,IND,,,₹5.24 L,Mariammal. P.M,92452,Bachelor's Degree
Male,135,27,Mike,False,0,65,,independent,IND,,,₹12.78 L,Mohamad Ismail. M,92453,Bachelor's Degree
Male,135,38,Scissors,False,0,66,,independent,IND,,,₹nan,Muthu. K.R,92454,Bachelor's Degree
Male,135,39,Computer mouse,False,0,67,,independent,IND,,,₹nan,Murali. M,92455,Bachelor's Degree
Male,135,37,Cake,False,0,68,,independent,IND,,,₹4.42 L,Yoonus Ali. R,92456,10th Grade (SSLC)
Male,135,35,Gift pack,False,0,69,,independent,IND,,,"₹26,000",Raguraman Muruganantham,92457,Bachelor's Degree
Male,135,30,Hour glass,False,0,70,,independent,IND,,,₹6.85 L,Rajapandian. K,92458,Bachelor's Degree
Female,135,42,Flute,False,0,71,,independent,IND,,,₹6.48 L,Vanitha. K.M,92459,Bachelor's Degree
Male,135,34,Calculator,False,0,72,,independent,IND,,,₹14.38 L,Vigneshwaran. D,92460,Bachelor's Degree
Male,135,27,Drill machine,False,0,73,,independent,IND,,,₹44.26 L,Vineeth. B,92461,Bachelor's Degree
Male,135,44,Dish antenna,False,0,74,,independent,IND,,,₹22.83 L,Vinothkumar. N,92462,Master's Degree
Male,135,55,Brush,False,0,75,,independent,IND,,,₹3.61 L,Vijaya Baskar. R.V,92463,Master's Degree
Male,135,40,Electric pole,False,0,76,,independent,IND,,,₹22.75 L,Vijayan. K,92464,10th Grade (SSLC)
Male,135,31,Helmet,False,0,77,,independent,IND,,,₹23.79 L,Stephenraj. L,92465,Bachelor's Degree
Male,135,26,Air conditioner,False,0,78,,independent,IND,,,₹16.83 L,Hari Raaj. B,92466,Bachelor's Degree
Male,135,39,Well,False,0,79,,independent,IND,,,₹26.96 L,Hariharan. S,92467,Bachelor's Degree
Female,136,40,Elephant,False,0,1,,others,BSP,,,₹2.26 L,Gomathi. M,92468,Not Specified
Female,136,32,Farmer Carrying Plough,False,0,2,,ntk,NTK,,,₹3.31 L,Sathiya. V,92469,Master's Degree
Female,136,38,Two leaves,False,0,3,,nda,AIADMK,,,₹nan,Dr. Dhivya. S,92470,Not Specified
Male,136,38,Rising sun,False,0,4,,spa,DMK,,,₹1.09 Cr,Raja. C.K,92471,10th Grade (SSLC)
Female,136,39,Whistle,False,0,5,,tvk,TVK,,,₹11.85 L,Sathya. M,92472,Master's Degree
Male,136,49,Camera,False,0,6,,others,TAVK,,,₹22.50 L,Saravanan. V,92473,Diploma / ITI
Male,136,56,Lady finger,False,0,7,,others,GPI,,,"₹1,000",Soundrapandian. S,92474,10th Grade (SSLC)
Male,136,36,Pen nib with seven rays,False,0,8,,others,NMK,,,₹nan,Balsamy. B,92278,10th Grade (SSLC)
Male,136,42,Walking stick,False,0,9,,others,SMNK,,,₹17.42 L,Rajaguru.M,92476,Bachelor's Degree
Female,136,41,Jackfruit,False,0,10,,independent,IND,,,₹4.31 L,Indragandhi. P,92477,Master's Degree
Male,136,43,Computer,False,0,11,,independent,IND,,,"₹65,789",Ganesan. P,92478,10th Grade (SSLC)
Male,136,41,Television,False,0,12,,independent,IND,,,₹20.24 L,Sakthivel. A,92479,Bachelor's Degree
Male,136,35,Coconut farm,False,0,13,,independent,IND,,,₹nan,Sasikumar. M,92480,Bachelor's Degree
Male,136,42,Bat,False,0,14,,independent,IND,,,₹4.52 L,Senthil. P.M,92481,Bachelor's Degree
Male,136,51,Pressure cooker,False,0,15,,independent,IND,,,₹1.11 L,Chelladurai. M,92482,Diploma / ITI
Male,136,52,Matchbox,False,0,16,,independent,IND,,,₹5.37 L,Selvakumar. S,92483,Bachelor's Degree
Male,136,34,Ring,False,0,17,,independent,IND,,,₹9.14 L,Dinesh Kumar.A,92484,Bachelor's Degree
Male,136,35,Laptop,False,0,18,,independent,IND,,,₹8.75 L,Dinesh Kumar. N,92485,Master's Degree
Male,136,28,Chess board,False,0,19,,independent,IND,,,₹8.37 L,Naveenth. M,92486,Bachelor's Degree
Male,136,51,Electric pole,False,0,20,,independent,IND,,,₹55.38 L,Parameswaran. M,92487,Bachelor's Degree
