constituency,party,slNo,criminal,incumbent,symbol,name,gender,id,education,age,image,profession,assets,minister,alliance,acNo
Tiruchendur,IND,13,0,False,Ship,Venkatesh Perumal. S,Male,93704,Master's Degree,50,,,₹nan,,independent,215
Srivaikuntam,INC,1,0,True,Hand,Oorvasi Amirtharaj. S,Male,93705,Master's Degree,42,,,₹54.33 Cr,,spa,216
Srivaikuntam,NTK,2,0,False,Farmer Carrying Plough,Shunmugasundaram. S,Male,93706,Diploma / ITI,29,,,"₹8,500",,ntk,216
Srivaikuntam,AIADMK,3,0,False,Two leaves,Shanmuganathan. S.P,Male,93707,10th Grade (SSLC),71,,,₹26.62 L,,nda,216
Srivaikuntam,TVK,4,0,False,Whistle,Saravanan. G,Male,93708,8th Grade,35,,,₹78.97 L,,tvk,216
Srivaikuntam,NMEK,5,0,False,Balloon,Sudalaimani. A,Male,93709,Bachelor's Degree,37,,,₹nan,,others,216
Srivaikuntam,PMTDK,6,0,False,Baby walker,Subramanian. M,Male,93331,7th Grade,42,,,₹11.43 L,,others,216
Srivaikuntam,NIP,7,0,False,Spanner,Bharath. M,Male,93711,7th Grade,37,,,₹5.11 L,,others,216
Srivaikuntam,VTK,8,0,False,Ring,Mundasamy. K,Male,93712,Bachelor's Degree,63,,,₹15.54 L,,others,216
Srivaikuntam,AIFB,9,0,False,Lion,Muthuramalingam. S,Male,93713,8th Grade,49,,,₹15.60 L,,others,216
Srivaikuntam,PT,10,0,False,Gas cylinder,Rajasuthan. N,Male,93714,12th Grade (HSC / +2),48,,,₹47.61 L,,others,216
Srivaikuntam,TAVK,11,0,False,Camera,Viyanarasu. A,Male,93715,5th Grade,66,,,₹4.22 L,,others,216
Srivaikuntam,IND,12,0,False,Ship,Arunachalam. C,Male,93716,Bachelor's Degree,31,,,₹13.72 L,,independent,216
Srivaikuntam,IND,13,0,False,Tube light,Bishop Dr Godfrey Noble,Male,93717,Not Specified,52,,,₹1.86 Cr,,independent,216
Srivaikuntam,IND,14,0,False,Bangles,Murugan. S,Male,93718,Master's Degree,54,,,₹800,,independent,216
Srivaikuntam,IND,15,0,False,Road roller,Vasanth Fernando. T,Male,93719,9th Grade,38,,,"₹62,625",,independent,216
Ottapidaram,NTK,1,0,False,Farmer Carrying Plough,M.Anusiya,Female,93720,Bachelor's Degree,31,,,₹49.61 L,,ntk,217
Ottapidaram,DMK,2,0,False,Rising sun,P.M.Ramajeyam,Male,93721,Bachelor's Degree,43,,,₹6.82 Cr,,spa,217
Ottapidaram,NMEK,3,0,False,Mike,C.Aruna Devi,Female,93722,Bachelor's Degree,40,,,₹27.84 L,,others,217
Ottapidaram,PT,4,0,False,Gas cylinder,Dr.K.Krishnasamy,Male,93723,Not Specified,74,,,₹14.41 Cr,,others,217
Ottapidaram,AMMK,5,0,False,Pressure cooker,R Sundararaj,Male,93724,Bachelor's Degree,59,,,₹4.78 Cr,,nda,217
Ottapidaram,NIP,6,0,False,Spanner,Subbulakshmi. S,Female,93725,12th Grade (HSC / +2),46,,,₹1.55 L,,others,217
Ottapidaram,TAVK,7,0,False,Camera,C .Selvakumar,Male,93726,9th Grade,39,,,₹14.92 L,,others,217
Ottapidaram,TVK,8,0,False,Whistle,P .Mathanraja,Male,93727,Not Specified,41,,,₹nan,,tvk,217
Ottapidaram,IND,9,0,False,Balloon,M.Ananth,Male,93728,Diploma / ITI,35,,,₹21.38 L,,independent,217
Ottapidaram,IND,10,0,False,Black board,S .Muthuselvam,Male,93729,8th Grade,42,,,"₹22,000",,independent,217
Ottapidaram,IND,11,0,False,Bangles,G .Murugan,Male,93730,12th Grade (HSC / +2),59,,,₹28.57 L,,independent,217
Ottapidaram,IND,12,0,False,Bat,M .Lakshmanan,Male,93731,Master's Degree,41,,,₹7.60 L,,independent,217
Ottapidaram,IND,13,0,False,Diamond,Vedaprakash. A,Male,93732,Bachelor's Degree,67,,,₹1.34 Cr,,independent,217
Kovilpatti,AIADMK,1,0,True,Two leaves,Kadambur Raju.C,Male,93733,Not Specified,66,,,₹3.01 Cr,,nda,218
Kovilpatti,DMK,2,0,False,Rising sun,Karunanithi.K,Male,93734,8th Grade,51,,,₹1.34 Cr,,spa,218
Kovilpatti,NTK,3,0,False,Farmer Carrying Plough,Pandi.P,Male,93735,Bachelor's Degree,35,,,₹35.91 L,,ntk,218
Kovilpatti,BSP,4,0,False,Elephant,Ramachandran.R,Male,93736,8th Grade,65,,,₹44.17 L,,others,218
Kovilpatti,NIP,5,0,False,Spanner,Arumugavel.T,Male,93737,5th Grade,38,,,₹29.03 L,,others,218
Kovilpatti,AIPTMMK,6,0,False,Coconut farm,Kannan.S,Male,93738,10th Grade (SSLC),48,,,₹4.35 Cr,,ajpk,218
Kovilpatti,TPK,7,0,False,Matchbox,Saravanan.S,Male,93739,Bachelor's Degree,38,,,₹26.20 L,,others,218
Kovilpatti,TVK,8,0,False,Whistle,Balasubramanian.S,Male,93740,Diploma / ITI,41,,,₹2.97 Cr,,tvk,218
Kovilpatti,PMTDK,9,0,False,Baby walker,Hari Balakrishnan.G,Male,93741,9th Grade,28,,,₹5.20 L,,others,218
Kovilpatti,IND,10,0,False,Gas cylinder,Athikumar Kudumbar.B,Male,93742,10th Grade (SSLC),49,,,₹22.48 L,,independent,218
Kovilpatti,IND,11,0,False,Flute,Gunasekaran.P,Male,93743,Not Specified,64,,,₹nan,,independent,218
Kovilpatti,IND,12,0,False,Road roller,Gurusamy.K,Male,93744,Bachelor's Degree,50,,,"₹26,788",,independent,218
Kovilpatti,IND,13,0,False,Chappals,Chinna Maharaja.K,Male,93745,9th Grade,40,,,₹59.22 L,,independent,218
Kovilpatti,IND,14,0,False,Television,Sekar.C,Male,93746,10th Grade (SSLC),53,,,₹7.50 L,,independent,218
Kovilpatti,IND,15,0,False,Scissors,Paramasivan.S,Male,93747,Master's Degree,64,,,₹43.58 L,,independent,218
Kovilpatti,IND,16,0,False,Bat,Poundurai.K,Male,93748,Bachelor's Degree,31,,,₹28.07 L,,independent,218
Kovilpatti,IND,17,0,False,Diamond,Pandimuneeswari.K,Female,93749,12th Grade (HSC / +2),38,,,₹5.91 L,,independent,218
Kovilpatti,IND,18,0,False,Green chilli,Premkumar.K,Male,93750,Master's Degree,55,,,₹20.32 L,,independent,218
Kovilpatti,IND,19,0,False,Bucket,Ponnusamy.M,Male,93751,10th Grade (SSLC),59,,,₹8.95 L,,independent,218
Kovilpatti,IND,20,0,False,Electric pole,Muneeswaran.R,Male,93752,10th Grade (SSLC),27,,,"₹21,500",,independent,218
Kovilpatti,IND,21,0,False,Tiller,Renganayagalu.S,Male,93753,Bachelor's Degree,47,,,₹2.82 L,,independent,218
Sankarankovil,INC,1,0,False,Hand,Sangai. Ganesan,Male,93754,Bachelor's Degree,57,,,₹1.17 Cr,,spa,219
Sankarankovil,NTK,2,0,False,Farmer Carrying Plough,M.Kavitha,Female,93755,Bachelor's Degree,41,,,₹32.07 L,,ntk,219
Sankarankovil,AIADMK,3,0,False,Two leaves,Dr. Dhilipan Jaishankar,Male,93756,Bachelor's Degree,29,,,₹2.15 Cr,,nda,219
Sankarankovil,BSP,4,0,False,Elephant,S.Mariappan,Male,93757,8th Grade,31,,,"₹90,000",,others,219
Sankarankovil,NIP,5,0,False,Spanner,N.Selvam,Male,93758,Bachelor's Degree,60,,,₹55.05 L,,others,219
Sankarankovil,PMTDK,6,0,False,Baby walker,K.Thangavel,Male,93759,5th Grade,65,,,₹4.44 L,,others,219
Sankarankovil,BMK,7,0,False,Balloon,J.Pandi,Male,93760,9th Grade,41,,,"₹4,352",,others,219
Sankarankovil,PT,8,0,False,Gas cylinder,Prabakaran,Male,93761,Master's Degree,39,,,₹1.12 L,,others,219
Sankarankovil,TAMNK,9,0,False,Electric pole,C.Ravi,Male,93762,10th Grade (SSLC),51,,,₹1.39 Cr,,others,219
Sankarankovil,TVK,10,0,False,Whistle,C.Ramarajan,Male,93763,Master's Degree,41,,,₹47.71 L,,tvk,219
Sankarankovil,AIPTMMK,11,0,False,Coconut farm,Vasanthi Murugesan,Female,93764,Master's Degree,63,,,₹1.63 Cr,,ajpk,219
Sankarankovil,TAVK,12,0,False,Camera,Velraj .S,Male,93765,Bachelor's Degree,42,,,₹5.60 L,,others,219
Sankarankovil,IND,13,0,False,Binoculars,S.Arulraj,Male,93766,10th Grade (SSLC),45,,,"₹20,000",,independent,219
Sankarankovil,IND,14,0,False,Peas,Anand,Male,93767,Bachelor's Degree,35,,,₹3.50 L,,independent,219
Sankarankovil,IND,15,0,False,Nail cutter,K.Subburaj,Male,93768,Not Specified,42,,,₹4.25 L,,independent,219
Sankarankovil,IND,16,0,False,Diamond,K.Suresh,Male,93769,Diploma / ITI,43,,,₹5.00 L,,independent,219
Sankarankovil,IND,17,0,False,Refrigerator,V.Paulpandian,Male,93770,Bachelor's Degree,54,,,₹9.60 L,,independent,219
Sankarankovil,IND,18,0,False,Lady finger,S.Muthuselvan,Male,93771,Bachelor's Degree,49,,,"₹31,000",,independent,219
Sankarankovil,IND,19,0,False,Tooth brush,K.Ravikumar,Male,93772,10th Grade (SSLC),36,,,₹10.02 L,,independent,219
Sankarankovil,IND,20,0,False,Bat,M.Raj,Male,93773,9th Grade,41,,,₹1.77 L,,independent,219
Vasudevanallur,BJP,1,0,False,Lotus,Ananthan Ayyasamy,Male,93774,Master's Degree,50,,,₹24.74 Cr,,nda,220
Vasudevanallur,NTK,2,0,False,Farmer Carrying Plough,Esai Mathivanan,Male,93775,12th Grade (HSC / +2),39,,,₹3.10 L,,ntk,220
Vasudevanallur,BSP,3,0,False,Elephant,R.Rameshkumar,Male,93776,10th Grade (SSLC),47,,,"₹41,500",,others,220
Vasudevanallur,DMK,4,0,False,Rising sun,E.Raja,Male,93777,Master's Degree,40,,,₹7.53 Cr,,spa,220
Vasudevanallur,TVK,5,0,False,Whistle,R.Amutharani,Female,93778,12th Grade (HSC / +2),50,,,₹nan,,tvk,220
Vasudevanallur,PT,6,0,False,Gas cylinder,K.Paulraj,Male,93779,8th Grade,64,,,₹53.53 L,,others,220
Vasudevanallur,AIPTMMK,7,0,False,Coconut farm,A.Ponnuthai,Female,93780,Master's Degree,38,,,₹1.82 Cr,,ajpk,220
Vasudevanallur,PMTDK,8,0,False,Baby walker,K.Rajendran,Male,93781,10th Grade (SSLC),42,,,₹8.11 L,,others,220
Vasudevanallur,TAMNK,9,0,False,Electric pole,B.Veeralakshmi,Female,93782,10th Grade (SSLC),39,,,₹22.05 L,,others,220
Vasudevanallur,IND,10,0,False,Matchbox,M.Arumugasamy,Male,93783,Bachelor's Degree,67,,,₹50.00 L,,independent,220
Vasudevanallur,IND,11,0,False,Diamond,P.Karpagavalli,Female,93784,10th Grade (SSLC),38,,,₹5.56 L,,independent,220
Vasudevanallur,IND,12,0,False,Bat,I.Saravanan,Male,93785,Bachelor's Degree,28,,,₹3.25 L,,independent,220
Vasudevanallur,IND,13,0,False,Laptop,Senthilkumar,Male,93786,10th Grade (SSLC),51,,,"₹67,363",,independent,220
Vasudevanallur,IND,14,0,False,Air conditioner,Selvaraj .C,Male,93787,5th Grade,66,,,₹10.70 L,,independent,220
Vasudevanallur,IND,15,0,False,Battery Torch,K.Nagarajan,Male,93666,8th Grade,38,,,"₹93,275",,independent,220
Vasudevanallur,IND,16,0,False,Camera,A.Palanikumar,Male,93789,Bachelor's Degree,52,,,₹15.52 L,,independent,220
Vasudevanallur,IND,17,0,False,Pressure cooker,Prabakaran .R,Male,93790,Diploma / ITI,25,,,"₹18,424",,independent,220
Vasudevanallur,IND,18,0,False,Lady finger,K.Ramachandran,Male,93791,9th Grade,37,,,₹15.80 L,,independent,220
Kadayanallur,NTK,1,0,False,Farmer Carrying Plough,Abubacker Siddheeq,Male,93792,Bachelor's Degree,29,,,₹1.51 L,,ntk,221
Kadayanallur,DMK,2,0,False,Rising sun,Rajendran. T.M,Male,93793,Master's Degree,61,,,₹nan,,spa,221
Kadayanallur,AIADMK,3,0,True,Two leaves,C.Krishnamurali,Male,93794,Not Specified,44,,,₹nan,,nda,221
Kadayanallur,BSP,4,0,False,Elephant,T.Maheshkumar,Male,93795,Bachelor's Degree,35,,,₹6.51 L,,others,221
Kadayanallur,TVK,5,0,False,Whistle,Abdul Jaleel. R.K,Male,93796,9th Grade,45,,,₹53.01 L,,tvk,221
Kadayanallur,PT,6,0,False,Bucket,Kavitha. R,Female,93797,10th Grade (SSLC),39,,,₹37.10 L,,others,221
Kadayanallur,TAVK,7,0,False,Camera,Shahin Fathima. A,Female,93798,Bachelor's Degree,31,,,₹10.95 L,,others,221
Kadayanallur,NIP,8,0,False,Spanner,Sureshkumar. S,Male,93799,Diploma / ITI,47,,,₹93.40 L,,others,221
Kadayanallur,AJPK,9,0,False,Gas cylinder,Rajan. B.S,Male,93680,8th Grade,55,,,₹4.29 L,,ajpk,221
Kadayanallur,SP,10,0,False,Diamond,Lakshmi. A,Female,93801,Primary (Up to 4th),35,,,₹nan,,others,221
Kadayanallur,IND,11,0,False,Matchbox,M.Arumugasamy,Male,93802,Bachelor's Degree,67,,,₹50.00 L,,independent,221
Kadayanallur,IND,12,0,False,Ship,Esakki. K,Male,93803,Bachelor's Degree,35,,,₹15.32 L,,independent,221
Kadayanallur,IND,13,0,False,Peas,Esakki Pandi. K,Male,93804,Master's Degree,42,,,"₹25,000",,independent,221
Kadayanallur,IND,14,0,False,Electric pole,Ganesan. M,Male,93805,10th Grade (SSLC),33,,,₹5.50 L,,independent,221
Kadayanallur,IND,15,0,False,Television,Seenivasan. S,Male,93806,12th Grade (HSC / +2),38,,,₹21.93 L,,independent,221
Kadayanallur,IND,16,0,False,Well,Nagarajan. L,Male,93807,Bachelor's Degree,29,,,₹77.12 L,,independent,221
Kadayanallur,IND,17,0,False,Telephone,Parthipan. V,Male,93808,Bachelor's Degree,35,,,₹7.32 L,,independent,221
Kadayanallur,IND,18,0,False,Coat,Barisha Banu. M,Female,93809,Bachelor's Degree,29,,,₹6.97 L,,independent,221
Kadayanallur,IND,19,0,False,CCTV Camera,Murugan. P,Male,93810,Bachelor's Degree,46,,,₹25.20 L,,independent,221
Kadayanallur,IND,20,0,False,Truck,S.Muruganantham,Male,93811,12th Grade (HSC / +2),68,,,₹84.80 L,,independent,221
Kadayanallur,IND,21,0,False,Gas Stove,Rajamaravan. S,Male,93812,Not Specified,42,,,₹nan,,independent,221
Kadayanallur,IND,22,0,False,Binoculars,Venkatesh. P,Male,93813,Bachelor's Degree,33,,,"₹50,000",,independent,221
Tenkasi,BSP,1,0,False,Elephant,Isaki Pandian,Male,93814,Not Specified,51,,,₹1.10 L,,others,222
Tenkasi,DMK,2,0,False,Rising sun,Dr.Kalai Kathiravan,Male,93815,Bachelor's Degree,38,,,₹48.76 L,,spa,222
Tenkasi,AIADMK,3,0,False,Two leaves,S.Selva Mohandas Pandian,Male,93816,Diploma / ITI,56,,,₹6.72 Cr,,nda,222
Tenkasi,NTK,4,0,False,Farmer Carrying Plough,P.Pushpalatha,Female,93817,Bachelor's Degree,41,,,₹50.27 L,,ntk,222
Tenkasi,TAVK,5,0,False,Camera,Gomathi Sankar,Male,93818,Not Specified,26,,,"₹25,000",,others,222
Tenkasi,NIP,6,0,False,Spanner,R.Selvakumar,Male,93819,10th Grade (SSLC),45,,,₹3.02 L,,others,222
Tenkasi,PT,7,0,False,Gas cylinder,S.Thirumalai Kumar,Male,93820,12th Grade (HSC / +2),33,,,"₹43,000",,others,222
Tenkasi,AIPTMMK,8,0,False,Coconut farm,M.Poosa Durai,Male,93821,Bachelor's Degree,38,,,₹76.01 L,,ajpk,222
Tenkasi,KDC,9,0,False,Matchbox,S.Manogaran,Male,93822,Not Specified,69,,,₹17.40 L,,others,222
Tenkasi,TVK,10,0,False,Whistle,A.Rajaprakash,Male,93823,Not Specified,38,,,₹nan,,tvk,222
Tenkasi,IND,11,0,False,Bicycle pump,Ganeshan. S,Male,93824,10th Grade (SSLC),64,,,₹nan,,independent,222
Tenkasi,IND,12,0,False,Battery Torch,K.M.Kaliappan,Male,93825,5th Grade,52,,,₹61.40 L,,independent,222
Tenkasi,IND,13,0,False,Bricks,R.Krishnan,Male,93826,Bachelor's Degree,31,,,₹48.97 L,,independent,222
Tenkasi,IND,14,0,False,Truck,Shahul Hameed,Male,93827,10th Grade (SSLC),25,,,"₹56,200",,independent,222
Tenkasi,IND,15,0,False,Pressure cooker,S.Thangapalam,Male,93828,Master's Degree,58,,,"₹65,000",,independent,222
Tenkasi,IND,16,0,False,Lady finger,Durairaj,Male,93829,Not Specified,55,,,₹nan,,independent,222
Tenkasi,IND,17,0,False,Electric pole,P.Noble Krishna,Male,93830,12th Grade (HSC / +2),28,,,"₹25,000",,independent,222
Tenkasi,IND,18,0,False,Helmet,G.Poorana Selvan,Male,93831,Diploma / ITI,30,,,₹9.55 L,,independent,222
Tenkasi,IND,19,0,False,Scissors,M.Ponnudurai,Male,93832,Bachelor's Degree,46,,,₹10.13 L,,independent,222
Tenkasi,IND,20,0,False,Brush,A.Mariappan,Male,93833,Bachelor's Degree,41,,,₹10.75 L,,independent,222
Tenkasi,IND,21,0,False,Road roller,K.Muthu,Male,93834,9th Grade,28,,,"₹25,140",,independent,222
Tenkasi,IND,22,0,False,Water melon,R.Ramkumar,Male,93835,10th Grade (SSLC),28,,,"₹18,000",,independent,222
Alangulam,DMK,1,0,True,Rising sun,Paul Manoj Pandian,Male,93836,Not Specified,54,,,₹nan,,spa,223
Alangulam,NTK,2,0,False,Farmer Carrying Plough,R Paulraj,Male,93837,Not Specified,38,,,₹1.63 Cr,,ntk,223
Alangulam,AIADMK,3,0,False,Two leaves,K R P Prabakaran,Male,93838,Bachelor's Degree,45,,,₹nan,,nda,223
Alangulam,PT,4,0,False,Gas cylinder,A Udhayakumar,Male,93839,Master's Degree,33,,,₹17.49 L,,others,223
Alangulam,TK,5,0,False,Matchbox,A Subash Chandra Bose,Male,93840,Diploma / ITI,27,,,"₹62,000",,others,223
Alangulam,AIPTMMK,6,0,False,Coconut farm,Madasamy,Male,93841,10th Grade (SSLC),47,,,₹29.52 L,,ajpk,223
Alangulam,TVK,7,0,False,Whistle,Vibin Chakkaravarthy,Male,93842,Bachelor's Degree,28,,,₹6.80 Cr,,tvk,223
Alangulam,IND,8,0,False,Electric pole,U Aravind,Male,93843,Bachelor's Degree,41,,,₹8.24 L,,independent,223
Alangulam,IND,9,0,False,Robot,K Arunkumar,Male,93844,Bachelor's Degree,35,,,₹30.95 L,,independent,223
Alangulam,IND,10,0,False,Ship,R Kotherimohideen,Male,93845,Bachelor's Degree,34,,,₹24.55 L,,independent,223
Alangulam,IND,11,0,False,Bench,T Marikumar,Male,93846,8th Grade,30,,,₹2.86 L,,independent,223
Alangulam,IND,12,0,False,Diamond,Jeyanthi,Female,93847,Master's Degree,35,,,₹21.52 L,,independent,223
Alangulam,IND,13,0,False,Laptop,W Jayson,Male,93848,Bachelor's Degree,30,,,₹46.35 L,,independent,223
Tirunelveli,AIADMK,1,0,False,Two leaves,Thachai Ganesaraja,Male,93849,10th Grade (SSLC),64,,,₹11.41 Cr,,nda,224
Tirunelveli,NTK,2,0,False,Farmer Carrying Plough,Sathya. B,Female,93850,Bachelor's Degree,48,,,₹1.45 Cr,,ntk,224
Tirunelveli,DMK,3,0,False,Rising sun,Subramanian.S,Male,93851,Master's Degree,50,,,₹2.39 Cr,,spa,224
Tirunelveli,TAVK,4,0,False,Camera,Arumugaraj. S,Male,93852,Bachelor's Degree,48,,,₹1.70 Cr,,others,224
Tirunelveli,NIP,5,0,False,Spanner,Eswara Vadivu. S,Female,93853,Bachelor's Degree,46,,,₹2.73 L,,others,224
Tirunelveli,AJPK,6,0,False,Bat,Kannan. G,Male,93854,Diploma / ITI,53,,,₹1.64 L,,ajpk,224
Tirunelveli,BDP,7,0,False,Black board,Selvakumar Singh,Male,93855,Bachelor's Degree,29,,,₹1.56 L,,others,224
Tirunelveli,PMTDK,8,0,False,Baby walker,Chendur Maharajan,Male,93856,10th Grade (SSLC),37,,,₹nan,,others,224
Tirunelveli,TVK,9,0,False,Whistle,Murughan.R.S,Male,93857,8th Grade,58,,,₹18.52 Cr,,tvk,224
Tirunelveli,TPMK,10,0,False,Drill machine,Murugan. P,Male,93858,9th Grade,44,,,₹11.68 L,,others,224
Tirunelveli,PT,11,0,False,Gas cylinder,Dr.Shyam Krishnasamy,Male,93859,Not Specified,33,,,₹14.17 Cr,,others,224
Tirunelveli,IND,12,0,False,Television,Athisaya Pndiyan. V,Male,93860,Not Specified,52,,,"₹10,500",,independent,224
Tirunelveli,IND,13,0,False,Door bell,Esakkiraja. V,Male,93861,Bachelor's Degree,34,,,₹1.08 Cr,,independent,224
Tirunelveli,IND,14,0,False,Bread,Subramanian. E,Male,93862,7th Grade,29,,,"₹21,000",,independent,224
Tirunelveli,IND,15,0,False,Pressure cooker,Thalabathi Murugan. M,Male,93863,Not Specified,40,,,₹3.45 L,,independent,224
Tirunelveli,IND,16,0,False,Flute,Mugesh Subramanian,Male,93864,Diploma / ITI,32,,,₹1.98 L,,independent,224
Tirunelveli,IND,17,0,False,Coconut farm,Murugan.S,Male,93865,9th Grade,41,,,"₹21,000",,independent,224
Tirunelveli,IND,18,0,False,Cube,Murugalakshmanan,Male,93866,Bachelor's Degree,40,,,₹28.30 Cr,,independent,224
Tirunelveli,IND,19,0,False,Road roller,Veerabaghu. M,Male,93867,12th Grade (HSC / +2),44,,,₹4.38 L,,independent,224
Tirunelveli,IND,20,0,False,Sitar,Velayutham. P,Male,93868,12th Grade (HSC / +2),48,,,₹6.39 L,,independent,224
Ambasamudram,AIADMK,1,0,False,Two leaves,Dr.Esakki Subaya,Male,93869,Bachelor's Degree,61,,,₹nan,,nda,225
Ambasamudram,BSP,2,0,False,Elephant,R.Esaikannan,Male,93870,Bachelor's Degree,32,,,₹2.45 L,,others,225
Ambasamudram,NTK,3,0,False,Farmer Carrying Plough,Dr.V.Sivasankaran,Male,93871,Bachelor's Degree,38,,,₹56.57 L,,ntk,225
Ambasamudram,INC,4,0,False,Hand,V.P.Durai,Male,93872,Bachelor's Degree,43,,,₹52.30 L,,spa,225
Ambasamudram,TVK,5,0,False,Whistle,S.Rajagopal,Male,93873,Diploma / ITI,37,,,₹2.42 Cr,,tvk,225
Palayamkottai,DMK,1,0,False,Rising sun,M.Abdul Wahab,Male,93874,Bachelor's Degree,59,,,₹39.56 L,,spa,226
Palayamkottai,NTK,2,0,False,Farmer Carrying Plough,Sankara Narayanan Alias Saran,Male,93875,Bachelor's Degree,28,,,₹1.09 Cr,,ntk,226
Palayamkottai,AIADMK,3,0,False,Two leaves,Syed Sulthan Samsudeen,Male,93876,Bachelor's Degree,34,,,₹48.61 L,,nda,226
Palayamkottai,PMTDK,4,0,False,Baby walker,Esakkimuthu,Male,93877,8th Grade,36,,,₹5.52 L,,others,226
Palayamkottai,TAVK,5,0,False,Camera,T.A.Umar,Male,93878,Not Specified,52,,,₹40.00 L,,others,226
Palayamkottai,NIP,6,0,False,Spanner,S.Thangadurai,Male,93879,6th Grade,55,,,₹3.90 L,,others,226
Palayamkottai,TVK,7,0,False,Whistle,Maria John,Male,93880,8th Grade,69,,,₹82.04 Cr,,tvk,226
Palayamkottai,IND,8,0,False,Gas cylinder,Abdul Koya,Male,93881,8th Grade,42,,,₹7.18 L,,independent,226
Palayamkottai,IND,9,0,False,Hand cart,Karthick Narayanan S,Male,93882,Bachelor's Degree,50,,,₹1.35 Cr,,independent,226
Palayamkottai,IND,10,0,False,Football player,D.Santhiyagappar Antony,Male,93883,10th Grade (SSLC),28,,,"₹53,000",,independent,226
Palayamkottai,IND,11,0,False,Pen drive,A.Sudhahar,Male,93884,Bachelor's Degree,47,,,₹2.09 L,,independent,226
Palayamkottai,IND,12,0,False,Bricks,R.Sesu,Male,93885,Diploma / ITI,33,,,₹26.46 L,,independent,226
Palayamkottai,IND,13,0,False,Diamond,Nallakkannu Alias Karthic.K,Male,93886,Bachelor's Degree,39,,,₹1.00 L,,independent,226
Palayamkottai,IND,14,0,False,Matchbox,Paulraj.V,Male,93887,Bachelor's Degree,37,,,₹1.69 Cr,,independent,226
Palayamkottai,IND,15,0,False,Television,M.Manikandan,Male,93888,5th Grade,32,,,"₹30,000",,independent,226
Palayamkottai,IND,16,0,False,Electric pole,V.George,Male,93889,Bachelor's Degree,60,,,₹29.61 L,,independent,226
Palayamkottai,IND,17,0,False,Slate,Srinivash,Male,93890,10th Grade (SSLC),36,,,₹2.73 L,,independent,226
Nanguneri,NTK,1,0,False,Farmer Carrying Plough,S.Selvam,Male,93891,Bachelor's Degree,44,,,₹10.05 L,,ntk,227
Nanguneri,INC,2,0,True,Hand,Ruby.R.Manoharan,Male,93892,10th Grade (SSLC),66,,,₹nan,,spa,227
Nanguneri,BSP,3,0,False,Elephant,R.Janarthanan,Male,93893,Diploma / ITI,31,,,₹7.59 L,,others,227
Nanguneri,AMMK,4,0,False,Pressure cooker,R.Esakkimuthu,Male,93894,Bachelor's Degree,39,,,₹55.23 Cr,,nda,227
Nanguneri,NIP,5,0,False,Spanner,S.Shunmuga Sundaram,Male,93895,12th Grade (HSC / +2),39,,,"₹56,000",,others,227
Nanguneri,TAVK,6,0,False,Camera,Chithirai Selvan,Male,93896,Bachelor's Degree,44,,,₹11.93 L,,others,227
Nanguneri,PT,7,0,False,Gas cylinder,Tamilselvi,Female,93897,Not Specified,48,,,₹1.21 L,,others,227
Nanguneri,PMTDK,8,0,False,Baby walker,Thulasi Sudalai,Male,93898,8th Grade,32,,,₹15.12 L,,others,227
Nanguneri,TVK,9,0,False,Whistle,Reddiarpatti V.Narayanan,Male,93899,10th Grade (SSLC),37,,,₹2.05 L,,tvk,227
Nanguneri,TPMK,10,0,False,Drill machine,Krish.Mariappan,Male,93900,9th Grade,46,,,₹nan,,others,227
Nanguneri,AIPTMMK,11,0,False,Coconut farm,Dr.S.Vellai Durai,Male,93901,Doctorate (Ph.D / MD),61,,,₹34.72 L,,ajpk,227
Nanguneri,IND,12,0,False,Pen drive,M.Aruna,Female,93902,8th Grade,37,,,₹34.82 L,,independent,227
Nanguneri,IND,13,0,False,Flute,R.Ananthi,Female,93903,Bachelor's Degree,30,,,₹7.16 L,,independent,227
Nanguneri,IND,14,0,False,Diamond,N.Kalaberumal,Male,93904,Master's Degree,49,,,₹86.92 L,,independent,227
Nanguneri,IND,15,0,False,Mixee,M.Kumar,Male,93905,6th Grade,35,,,₹nan,,independent,227
Nanguneri,IND,16,0,False,Gas Stove,T.Sankar,Male,93906,Not Specified,40,,,₹74.01 L,,independent,227
Nanguneri,IND,17,0,False,Bench,Shanmugam,Male,93907,Diploma / ITI,32,,,"₹11,000",,independent,227
Nanguneri,IND,18,0,False,Matchbox,Thanithangam,Female,93908,Master's Degree,45,,,₹3.31 Cr,,independent,227
Nanguneri,IND,19,0,False,Bucket,Nallakkannu Alias Karthic.K,Male,93909,Bachelor's Degree,39,,,₹1.00 L,,independent,227
Nanguneri,IND,20,0,False,Helmet,A.Rani Nadar Alias Pushparani,Female,93910,Bachelor's Degree,46,,,₹11.20 L,,independent,227
Nanguneri,IND,21,0,False,Telephone,S.Mariyappan,Male,93911,Bachelor's Degree,42,,,₹1.31 L,,independent,227
